job_id,role_id,title,industry,city,work_mode,experience_level,education_level,employment_type,salary_min_cny_month,salary_max_cny_month,summary,display_disclaimer,claim_level,data_split
JOB-DATA-0248,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,remote,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0249,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0250,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0251,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,remote,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础、探索性数据分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0252,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,onsite,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用Python编程、SQL、数据清洗、统计学基础、探索性数据分析、数据可视化；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0253,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用SQL、数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0254,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,remote,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0255,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0256,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,hybrid,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0257,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0258,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0259,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,hybrid,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0260,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,remote,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究、指标设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0261,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据工程管道、问题拆解、需求分析、用户研究、指标设计、业务理解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0262,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,hybrid,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用问题拆解、需求分析、用户研究、指标设计、业务理解、书面沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0263,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用需求分析、用户研究、指标设计、业务理解、书面沟通、表达与汇报；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0264,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,onsite,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用用户研究、指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0265,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0266,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0267,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,onsite,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0268,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,hybrid,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0269,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础、探索性数据分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0270,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,onsite,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用Python编程、SQL、数据清洗、统计学基础、探索性数据分析、数据可视化；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0271,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用SQL、数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0272,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,remote,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0273,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0274,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0275,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,remote,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0276,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,onsite,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0277,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0278,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,remote,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究、指标设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0279,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据工程管道、问题拆解、需求分析、用户研究、指标设计、业务理解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0280,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,hybrid,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用问题拆解、需求分析、用户研究、指标设计、业务理解、书面沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0281,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用需求分析、用户研究、指标设计、业务理解、书面沟通、表达与汇报；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0282,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用用户研究、指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0283,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,hybrid,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0284,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,remote,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0285,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0286,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,hybrid,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0287,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础、探索性数据分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0288,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,onsite,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用Python编程、SQL、数据清洗、统计学基础、探索性数据分析、数据可视化；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0289,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用SQL、数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0290,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0291,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,onsite,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0292,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,hybrid,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0293,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0294,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,onsite,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0295,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0296,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,remote,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究、指标设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0297,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用数据工程管道、问题拆解、需求分析、用户研究、指标设计、业务理解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0298,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用问题拆解、需求分析、用户研究、指标设计、业务理解、书面沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0299,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,remote,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用需求分析、用户研究、指标设计、业务理解、书面沟通、表达与汇报；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0300,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,onsite,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用用户研究、指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0301,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0302,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,remote,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0303,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0304,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,hybrid,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0305,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础、探索性数据分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0306,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用Python编程、SQL、数据清洗、统计学基础、探索性数据分析、数据可视化；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0307,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,hybrid,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用SQL、数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0308,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,remote,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0309,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0310,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,hybrid,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0311,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用数据可视化、Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0312,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,onsite,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用Excel与BI工具、数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0313,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用数据建模、实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0314,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,remote,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用实验与A/B测试、数据工程管道、问题拆解、需求分析、用户研究、指标设计；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0315,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,onsite,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用数据工程管道、问题拆解、需求分析、用户研究、指标设计、业务理解；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0316,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,hybrid,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用问题拆解、需求分析、用户研究、指标设计、业务理解、书面沟通；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0317,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,remote,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用需求分析、用户研究、指标设计、业务理解、书面沟通、表达与汇报；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0318,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,onsite,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用用户研究、指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0319,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用指标设计、业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0320,ROLE-DATA,数据分析师（0-1年）,教育科技,南京,remote,entry,bachelor_or_equivalent,full_time,12500,19500,参与数据分析师相关项目，重点使用业务理解、书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0321,ROLE-DATA,数据分析师（0-1年）,零售科技,成都,onsite,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用书面沟通、表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0322,ROLE-DATA,数据分析师（0-1年）,金融科技,武汉,hybrid,entry,bachelor_or_equivalent,full_time,11500,18500,参与数据分析师相关项目，重点使用表达与汇报、职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0323,ROLE-DATA,数据分析师（0-1年）,医疗信息化,西安,remote,entry,bachelor_or_equivalent,full_time,11000,18000,参与数据分析师相关项目，重点使用职业伦理与隐私、Python编程、SQL、数据清洗、统计学基础、探索性数据分析；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0324,ROLE-DATA,数据分析师（0-1年）,物流科技,杭州,onsite,entry,bachelor_or_equivalent,full_time,14000,21000,参与数据分析师相关项目，重点使用Python编程、SQL、数据清洗、统计学基础、探索性数据分析、数据可视化；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0325,ROLE-DATA,数据分析师（0-1年）,内容平台,上海,hybrid,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用SQL、数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0326,ROLE-DATA,数据分析师（0-1年）,企业服务,北京,remote,entry,bachelor_or_equivalent,full_time,15000,22000,参与数据分析师相关项目，重点使用数据清洗、统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
JOB-DATA-0327,ROLE-DATA,数据分析师（0-1年）,智能制造,深圳,onsite,entry,bachelor_or_equivalent,full_time,14500,21500,参与数据分析师相关项目，重点使用统计学基础、探索性数据分析、数据可视化、Excel与BI工具、数据建模、实验与A/B测试；岗位、企业和薪资均为演示数据。,模拟岗位/演示数据，不代表真实招聘机会,synthetic,dev
