knowledge_card_id,category,title,content,keywords,related_entity_type,related_entity_id,schema_version,origin,is_synthetic,source_ids,generated_at,confidence,claim_level,verification_status,last_verified_at,license_scope,is_market_fact,data_split
KC-ROLE-AI-APP-008,role_skill,AI应用开发工程师与测试与调试,测试与调试是AI应用开发工程师的核心能力，参考目标分75.2，岗位权重6.85%。,AI应用开发工程师|测试与调试|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-008,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-001,role_skill,数据分析师与Python编程,Python编程是数据分析师的核心能力，参考目标分78，岗位权重7.25%。,数据分析师|Python编程|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-001,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-054,role_skill,数据分析师与职业伦理与隐私,职业伦理与隐私是数据分析师的支撑能力，参考目标分55，岗位权重3.86%。,数据分析师|职业伦理与隐私|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-054,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-001,role_skill,AI算法工程师与Python编程,Python编程是AI算法工程师的核心能力，参考目标分82，岗位权重7.25%。,AI算法工程师|Python编程|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-001,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-002,role_skill,AI算法工程师与数据结构与算法,数据结构与算法是AI算法工程师的核心能力，参考目标分80.6，岗位权重7.05%。,AI算法工程师|数据结构与算法|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-002,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-011,role_skill,AI算法工程师与统计学基础,统计学基础是AI算法工程师的核心能力，参考目标分77.8，岗位权重6.65%。,AI算法工程师|统计学基础|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-011,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-017,role_skill,AI算法工程师与线性代数,线性代数是AI算法工程师的核心能力，参考目标分76.4，岗位权重6.45%。,AI算法工程师|线性代数|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-017,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-018,role_skill,AI算法工程师与微积分与优化,微积分与优化是AI算法工程师的核心能力，参考目标分75，岗位权重6.25%。,AI算法工程师|微积分与优化|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-018,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-019,role_skill,AI算法工程师与机器学习,机器学习是AI算法工程师的核心能力，参考目标分73.6，岗位权重6.05%。,AI算法工程师|机器学习|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-019,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-020,role_skill,AI算法工程师与特征工程,特征工程是AI算法工程师的核心能力，参考目标分72.2，岗位权重5.85%。,AI算法工程师|特征工程|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-020,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-021,role_skill,AI算法工程师与模型评估,模型评估是AI算法工程师的支撑能力，参考目标分70.8，岗位权重5.66%。,AI算法工程师|模型评估|岗位匹配|能力差距,role_skill,ROLE-AI-ALG|SKILL-021,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-001,role_skill,AI应用开发工程师与Python编程,Python编程是AI应用开发工程师的核心能力，参考目标分78，岗位权重7.25%。,AI应用开发工程师|Python编程|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-001,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-007,role_skill,AI应用开发工程师与软件工程,软件工程是AI应用开发工程师的核心能力，参考目标分76.6，岗位权重7.05%。,AI应用开发工程师|软件工程|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-007,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-009,role_skill,AI应用开发工程师与SQL,SQL是AI应用开发工程师的核心能力，参考目标分73.8，岗位权重6.65%。,AI应用开发工程师|SQL|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-009,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-025,role_skill,AI应用开发工程师与大模型基础,大模型基础是AI应用开发工程师的核心能力，参考目标分72.4，岗位权重6.45%。,AI应用开发工程师|大模型基础|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-025,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-026,role_skill,AI应用开发工程师与提示词设计,提示词设计是AI应用开发工程师的核心能力，参考目标分71，岗位权重6.25%。,AI应用开发工程师|提示词设计|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-026,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-027,role_skill,AI应用开发工程师与RAG应用,RAG应用是AI应用开发工程师的核心能力，参考目标分69.6，岗位权重6.05%。,AI应用开发工程师|RAG应用|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-027,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-028,role_skill,AI应用开发工程师与向量数据库,向量数据库是AI应用开发工程师的核心能力，参考目标分68.2，岗位权重5.85%。,AI应用开发工程师|向量数据库|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-028,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-APP-029,role_skill,AI应用开发工程师与智能体开发,智能体开发是AI应用开发工程师的支撑能力，参考目标分66.8，岗位权重5.66%。,AI应用开发工程师|智能体开发|岗位匹配|能力差距,role_skill,ROLE-AI-APP|SKILL-029,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-009,role_skill,数据分析师与SQL,SQL是数据分析师的核心能力，参考目标分76.6，岗位权重7.05%。,数据分析师|SQL|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-009,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-010,role_skill,数据分析师与数据清洗,数据清洗是数据分析师的核心能力，参考目标分75.2，岗位权重6.85%。,数据分析师|数据清洗|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-010,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-011,role_skill,数据分析师与统计学基础,统计学基础是数据分析师的核心能力，参考目标分73.8，岗位权重6.65%。,数据分析师|统计学基础|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-011,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-012,role_skill,数据分析师与探索性数据分析,探索性数据分析是数据分析师的核心能力，参考目标分72.4，岗位权重6.45%。,数据分析师|探索性数据分析|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-012,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-013,role_skill,数据分析师与数据可视化,数据可视化是数据分析师的核心能力，参考目标分71，岗位权重6.25%。,数据分析师|数据可视化|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-013,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-014,role_skill,数据分析师与Excel与BI工具,Excel与BI工具是数据分析师的核心能力，参考目标分69.6，岗位权重6.05%。,数据分析师|Excel与BI工具|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-014,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-DATA-015,role_skill,数据分析师与数据建模,数据建模是数据分析师的核心能力，参考目标分68.2，岗位权重5.85%。,数据分析师|数据建模|岗位匹配|能力差距,role_skill,ROLE-DATA|SKILL-015,1.2.0,derived,true,SRC-ONET|SRC-ESCO|SRC-SYNTH,2026-09-13T00:00:00+08:00,0.88,primary_derived,derived,,cc_by_4_0_attribution,false,dev
KC-ROLE-AI-ALG-026,role_adjacent_skill,AI算法工程师与提示词设计,提示词设计是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|提示词设计|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-026,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-031,role_adjacent_skill,AI算法工程师与模型微调,模型微调是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|模型微调|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-031,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-047,role_adjacent_skill,AI算法工程师与创新与方案比较,创新与方案比较是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|创新与方案比较|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-047,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-003,role_adjacent_skill,AI应用开发工程师与面向对象设计,面向对象设计是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|面向对象设计|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-003,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-024,role_adjacent_skill,AI应用开发工程师与模型调优,模型调优是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|模型调优|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-024,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-040,role_adjacent_skill,AI应用开发工程师与数据工程管道,数据工程管道是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|数据工程管道|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-040,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-045,role_adjacent_skill,AI应用开发工程师与指标设计,指标设计是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|指标设计|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-045,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-DATA-017,role_adjacent_skill,数据分析师与线性代数,线性代数是数据分析师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,数据分析师|线性代数|相邻能力|不参与评分,role_skill_candidate,ROLE-DATA|SKILL-017,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-DATA-022,role_adjacent_skill,数据分析师与深度学习,深度学习是数据分析师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,数据分析师|深度学习|相邻能力|不参与评分,role_skill_candidate,ROLE-DATA|SKILL-022,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-DATA-038,role_adjacent_skill,数据分析师与云端部署,云端部署是数据分析师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,数据分析师|云端部署|相邻能力|不参与评分,role_skill_candidate,ROLE-DATA|SKILL-038,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-DATA-059,role_adjacent_skill,数据分析师与复盘与反馈,复盘与反馈是数据分析师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,数据分析师|复盘与反馈|相邻能力|不参与评分,role_skill_candidate,ROLE-DATA|SKILL-059,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-003,role_adjacent_skill,AI算法工程师与面向对象设计,面向对象设计是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|面向对象设计|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-003,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-004,role_adjacent_skill,AI算法工程师与计算机系统基础,计算机系统基础是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|计算机系统基础|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-004,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-005,role_adjacent_skill,AI算法工程师与计算机网络,计算机网络是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|计算机网络|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-005,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-006,role_adjacent_skill,AI算法工程师与Linux使用,Linux使用是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|Linux使用|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-006,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-007,role_adjacent_skill,AI算法工程师与软件工程,软件工程是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|软件工程|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-007,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-008,role_adjacent_skill,AI算法工程师与测试与调试,测试与调试是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|测试与调试|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-008,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-009,role_adjacent_skill,AI算法工程师与SQL,SQL是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|SQL|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-009,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-012,role_adjacent_skill,AI算法工程师与探索性数据分析,探索性数据分析是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|探索性数据分析|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-012,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-013,role_adjacent_skill,AI算法工程师与数据可视化,数据可视化是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|数据可视化|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-013,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-014,role_adjacent_skill,AI算法工程师与Excel与BI工具,Excel与BI工具是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|Excel与BI工具|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-014,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-015,role_adjacent_skill,AI算法工程师与数据建模,数据建模是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|数据建模|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-015,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-016,role_adjacent_skill,AI算法工程师与实验与A/B测试,实验与A/B测试是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|实验与A/B测试|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-016,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-027,role_adjacent_skill,AI算法工程师与RAG应用,RAG应用是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|RAG应用|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-027,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-028,role_adjacent_skill,AI算法工程师与向量数据库,向量数据库是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|向量数据库|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-028,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-029,role_adjacent_skill,AI算法工程师与智能体开发,智能体开发是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|智能体开发|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-029,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-030,role_adjacent_skill,AI算法工程师与MCP与工具调用,MCP与工具调用是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|MCP与工具调用|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-030,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-032,role_adjacent_skill,AI算法工程师与AI安全与评测,AI安全与评测是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|AI安全与评测|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-032,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-ALG-034,role_adjacent_skill,AI算法工程师与API设计,API设计是AI算法工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI算法工程师|API设计|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-ALG|SKILL-034,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-002,role_adjacent_skill,AI应用开发工程师与数据结构与算法,数据结构与算法是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|数据结构与算法|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-002,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-004,role_adjacent_skill,AI应用开发工程师与计算机系统基础,计算机系统基础是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|计算机系统基础|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-004,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-005,role_adjacent_skill,AI应用开发工程师与计算机网络,计算机网络是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|计算机网络|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-005,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-006,role_adjacent_skill,AI应用开发工程师与Linux使用,Linux使用是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|Linux使用|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-006,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-010,role_adjacent_skill,AI应用开发工程师与数据清洗,数据清洗是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|数据清洗|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-010,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
KC-ROLE-AI-APP-011,role_adjacent_skill,AI应用开发工程师与统计学基础,统计学基础是AI应用开发工程师的合成相邻能力扩展，不属于当前直接评分能力项，不参与当前岗位匹配评分；仅用于知识检索、路线探索或后续岗位模型扩展。,AI应用开发工程师|统计学基础|相邻能力|不参与评分,role_skill_candidate,ROLE-AI-APP|SKILL-011,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.75,synthetic,not_applicable,,team_generated,false,dev
